126,5333.64,0.002,0.001,train,ReLU
127,5316.63,0.002,0.001,train,ReLU
128,5343.98,0.002,0.001,train,ReLU
129,5318.61,0.002,0.001,train,ReLU
130,5361.39,0.002,0.001,train,ReLU
131,5350.96,0.002,0.001,train,ReLU
132,5362.53,0.002,0.001,train,ReLU
133,5348.9,0.002,0.001,train,ReLU
134,5362.98,0.002,0.001,train,ReLU
135,5347.4,0.002,0.001,train,ReLU
136,5375.34,0.002,0.001,train,ReLU
137,5359.46,0.002,0.001,train,ReLU
138,5372.48,0.002,0.001,train,ReLU
139,5352.26,0.002,0.001,train,ReLU
140,5374.04,0.002,0.001,train,ReLU
0,7687.03,0.002,0.001,train,ReLU
1,7346.85,0.002,0.001,train,ReLU
2,6802.61,0.002,0.001,train,ReLU
3,6252.07,0.002,0.001,train,ReLU
4,5822.53,0.002,0.001,train,ReLU
5,5505.42,0.002,0.001,train,ReLU
6,5249.65,0.002,0.001,train,ReLU
7,5072.96,0.002,0.001,train,ReLU
8,4936.99,0.002,0.001,train,ReLU
9,4829.88,0.002,0.001,train,ReLU
10,4728.06,0.002,0.001,train,ReLU
11,4639.77,0.002,0.001,train,ReLU
12,4555.5,0.002,0.001,train,ReLU
13,4480.22,0.002,0.001,train,ReLU
14,4421.1,0.002,0.001,train,ReLU
15,4369.04,0.002,0.001,train,ReLU
16,4311.27,0.002,0.001,train,ReLU
17,4265.84,0.002,0.001,train,ReLU
18,4211.84,0.002,0.001,train,ReLU
19,4169.97,0.002,0.001,train,ReLU
20,4128.75,0.002,0.001,train,ReLU
21,4089.25,0.002,0.001,train,ReLU
22,4051.85,0.002,0.001,train,ReLU
23,4023.86,0.002,0.001,train,ReLU
24,3994.48,0.002,0.001,train,ReLU
25,3972.86,0.002,0.001,train,ReLU
26,3956.35,0.002,0.001,train,ReLU
27,3934.66,0.002,0.001,train,ReLU
28,3915.07,0.002,0.001,train,ReLU
29,3899.41,0.002,0.001,train,ReLU
30,3888.5,0.002,0.001,train,ReLU
31,3869.18,0.002,0.001,train,ReLU
32,3848.06,0.002,0.001,train,ReLU
33,3843.01,0.002,0.001,train,ReLU
34,3843.49,0.002,0.001,train,ReLU
35,3831.86,0.002,0.001,train,ReLU
36,3811.72,0.002,0.001,train,ReLU
37,3800.53,0.002,0.001,train,ReLU
38,3791.94,0.002,0.001,train,ReLU
39,3782.98,0.002,0.001,train,ReLU
40,3774.82,0.002,0.001,train,ReLU
41,3762.5,0.002,0.001,train,ReLU
42,3754.54,0.002,0.001,train,ReLU
43,3714.83,0.002,0.001,train,ReLU
44,3708.19,0.002,0.001,train,ReLU
45,3680.69,0.002,0.001,train,ReLU
46,3697.83,0.002,0.001,train,ReLU
47,3670.44,0.002,0.001,train,ReLU
48,3662.78,0.002,0.001,train,ReLU
49,3647.14,0.002,0.001,train,ReLU
50,3635.47,0.002,0.001,train,ReLU
51,3618.21,0.002,0.001,train,ReLU
52,3615.67,0.002,0.001,train,ReLU
53,3591.02,0.002,0.001,train,ReLU
54,3584.34,0.002,0.001,train,ReLU
55,3572.33,0.002,0.001,train,ReLU
56,3583.13,0.002,0.001,train,ReLU
57,3553.1,0.002,0.001,train,ReLU
58,3548.21,0.002,0.001,train,ReLU
59,3538.42,0.002,0.001,train,ReLU
60,3549.38,0.002,0.001,train,ReLU
61,3536.12,0.002,0.001,train,ReLU
62,3516.66,0.002,0.001,train,ReLU
63,3531.94,0.002,0.001,train,ReLU
64,3506.28,0.002,0.001,train,ReLU
65,3505.7,0.002,0.001,train,ReLU
66,3526.94,0.002,0.001,train,ReLU
67,3555.45,0.002,0.001,train,ReLU
68,3513.66,0.002,0.001,train,ReLU
69,3542.96,0.002,0.001,train,ReLU
70,3550.87,0.002,0.001,train,ReLU
71,3558.06,0.002,0.001,train,ReLU
72,3531.09,0.002,0.001,train,ReLU
73,3543.12,0.002,0.001,train,ReLU
74,3566.39,0.002,0.001,train,ReLU
75,3543.5,0.002,0.001,train,ReLU
76,3528.64,0.002,0.001,train,ReLU
77,3503.31,0.002,0.001,train,ReLU
78,3523,0.002,0.001,train,ReLU
79,3521.55,0.002,0.001,train,ReLU
80,3523.57,0.002,0.001,train,ReLU
81,3497.31,0.002,0.001,train,ReLU
82,3498.22,0.002,0.001,train,ReLU
83,3491.71,0.002,0.001,train,ReLU
84,3471.07,0.002,0.001,train,ReLU
85,3484.12,0.002,0.001,train,ReLU
86,3489.54,0.002,0.001,train,ReLU
87,3475.07,0.002,0.001,train,ReLU
88,3490.94,0.002,0.001,train,ReLU
89,3492.77,0.002,0.001,train,ReLU
90,3472.67,0.002,0.001,train,ReLU
91,3437.42,0.002,0.001,train,ReLU
92,3452.74,0.002,0.001,train,ReLU
93,3458.42,0.002,0.001,train,ReLU
94,3459.48,0.002,0.001,train,ReLU
95,3475.96,0.002,0.001,train,ReLU
96,3469.59,0.002,0.001,train,ReLU
97,3471.35,0.002,0.001,train,ReLU
98,3453.65,0.002,0.001,train,ReLU
99,3471.57,0.002,0.001,train,ReLU
100,3483.55,0.002,0.001,train,ReLU
101,3485.06,0.002,0.001,train,ReLU
102,3468.04,0.002,0.001,train,ReLU
103,3476.64,0.002,0.001,train,ReLU
104,3449.81,0.002,0.001,train,ReLU
105,3472.01,0.002,0.001,train,ReLU
106,3476.3,0.002,0.001,train,ReLU
107,3498.18,0.002,0.001,train,ReLU
108,3495.99,0.002,0.001,train,ReLU
109,3497.63,0.002,0.001,train,ReLU
110,3472.38,0.002,0.001,train,ReLU
111,3482.86,0.002,0.001,train,ReLU
112,3522.82,0.002,0.001,train,ReLU
113,3511.37,0.002,0.001,train,ReLU
114,3514.58,0.002,0.001,train,ReLU
115,3534.88,0.002,0.001,train,ReLU
116,3499.07,0.002,0.001,train,ReLU
117,3526.48,0.002,0.001,train,ReLU
118,3486.32,0.002,0.001,train,ReLU
119,3479.01,0.002,0.001,train,ReLU
120,3488.16,0.002,0.001,train,ReLU
121,3508.13,0.002,0.001,train,ReLU
0,7793.87,0.001,0.001,train,ReLU
1,7679.28,0.001,0.001,train,ReLU
2,7610.21,0.001,0.001,train,ReLU
3,7527.52,0.001,0.001,train,ReLU
4,7411.39,0.001,0.001,train,ReLU
5,7240.71,0.001,0.001,train,ReLU
6,7024.04,0.001,0.001,train,ReLU
7,6780.96,0.001,0.001,train,ReLU
8,6543.96,0.001,0.001,train,ReLU
9,6324.35,0.001,0.001,train,ReLU
10,6129,0.001,0.001,train,ReLU
11,5957.57,0.001,0.001,train,ReLU
12,5808.39,0.001,0.001,train,ReLU
13,5675.53,0.001,0.001,train,ReLU
14,5558.5,0.001,0.001,train,ReLU
15,5450.48,0.001,0.001,train,ReLU
16,5354.81,0.001,0.001,train,ReLU
17,5264.03,0.001,0.001,train,ReLU
18,5184.58,0.001,0.001,train,ReLU
19,5106.99,0.001,0.001,train,ReLU
20,5036.03,0.001,0.001,train,ReLU
21,4971.8,0.001,0.001,train,ReLU
22,4916.81,0.001,0.001,train,ReLU
23,4862.08,0.001,0.001,train,ReLU
24,4808.28,0.001,0.001,train,ReLU
25,4765.22,0.001,0.001,train,ReLU
26,4709.39,0.001,0.001,train,ReLU
27,4666.1,0.001,0.001,train,ReLU
28,4627.78,0.001,0.001,train,ReLU
29,4596.02,0.001,0.001,train,ReLU
30,4557.07,0.001,0.001,train,ReLU
31,4523.6,0.001,0.001,train,ReLU
32,4494.33,0.001,0.001,train,ReLU
33,4467.27,0.001,0.001,train,ReLU
34,4439.71,0.001,0.001,train,ReLU
35,4418.12,0.001,0.001,train,ReLU
36,4398.66,0.001,0.001,train,ReLU
37,4374.37,0.001,0.001,train,ReLU
38,4351.87,0.001,0.001,train,ReLU
39,4330.83,0.001,0.001,train,ReLU
40,4315.11,0.001,0.001,train,ReLU
41,4298.23,0.001,0.001,train,ReLU
42,4281.3,0.001,0.001,train,ReLU
43,4270.82,0.001,0.001,train,ReLU
44,4253.54,0.001,0.001,train,ReLU
45,4241.57,0.001,0.001,train,ReLU
46,4229.36,0.001,0.001,train,ReLU
47,4212.19,0.001,0.001,train,ReLU
48,4204.87,0.001,0.001,train,ReLU
49,4185.49,0.001,0.001,train,ReLU
50,4174.11,0.001,0.001,train,ReLU
51,4164.31,0.001,0.001,train,ReLU
52,4155.05,0.001,0.001,train,ReLU
53,4147.38,0.001,0.001,train,ReLU
54,4136.59,0.001,0.001,train,ReLU
55,4127.46,0.001,0.001,train,ReLU
56,4116.23,0.001,0.001,train,ReLU
57,4108.04,0.001,0.001,train,ReLU
58,4098.4,0.001,0.001,train,ReLU
59,4097.15,0.001,0.001,train,ReLU
60,4090.7,0.001,0.001,train,ReLU
61,4086.01,0.001,0.001,train,ReLU
62,4077.86,0.001,0.001,train,ReLU
63,4070.56,0.001,0.001,train,ReLU
64,4065.09,0.001,0.001,train,ReLU
65,4059.59,0.001,0.001,train,ReLU
66,4054.59,0.001,0.001,train,ReLU
67,4053.09,0.001,0.001,train,ReLU
68,4046.58,0.001,0.001,train,ReLU
69,4040.66,0.001,0.001,train,ReLU
70,4037.7,0.001,0.001,train,ReLU
71,4033.56,0.001,0.001,train,ReLU
72,4032.63,0.001,0.001,train,ReLU
73,4028.9,0.001,0.001,train,ReLU
74,4022.88,0.001,0.001,train,ReLU
75,4017.76,0.001,0.001,train,ReLU
76,4015.61,0.001,0.001,train,ReLU
77,4009.95,0.001,0.001,train,ReLU
78,4007,0.001,0.001,train,ReLU
79,4003.4,0.001,0.001,train,ReLU
80,3998.03,0.001,0.001,train,ReLU
81,3998.85,0.001,0.001,train,ReLU
82,3999.08,0.001,0.001,train,ReLU
83,3996.95,0.001,0.001,train,ReLU
84,3994.41,0.001,0.001,train,ReLU
85,3987.86,0.001,0.001,train,ReLU
86,3985.66,0.001,0.001,train,ReLU
87,3984.42,0.001,0.001,train,ReLU
88,3981.85,0.001,0.001,train,ReLU
89,3973.77,0.001,0.001,train,ReLU
90,3974.91,0.001,0.001,train,ReLU
91,3975.37,0.001,0.001,train,ReLU
92,3967.33,0.001,0.001,train,ReLU
93,3966.84,0.001,0.001,train,ReLU
94,3964.22,0.001,0.001,train,ReLU
95,3961.61,0.001,0.001,train,ReLU
96,3964.14,0.001,0.001,train,ReLU
97,3954.3,0.001,0.001,train,ReLU
98,3959.11,0.001,0.001,train,ReLU
99,3951.43,0.001,0.001,train,ReLU
100,3956.53,0.001,0.001,train,ReLU
101,3954.73,0.001,0.001,train,ReLU
102,3956.21,0.001,0.001,train,ReLU
103,3955.26,0.001,0.001,train,ReLU
104,3951.59,0.001,0.001,train,ReLU
105,3954.51,0.001,0.001,train,ReLU
106,3953.73,0.001,0.001,train,ReLU
107,3952.77,0.001,0.001,train,ReLU
108,3950.55,0.001,0.001,train,ReLU
109,3941.47,0.001,0.001,train,ReLU
110,3940.66,0.001,0.001,train,ReLU
111,3947.09,0.001,0.001,train,ReLU
112,3940.05,0.001,0.001,train,ReLU
113,3935.13,0.001,0.001,train,ReLU
114,3927.14,0.001,0.001,train,ReLU
115,3923.8,0.001,0.001,train,ReLU
116,3924.61,0.001,0.001,train,ReLU
117,3919.83,0.001,0.001,train,ReLU
118,3910.62,0.001,0.001,train,ReLU
119,3906.9,0.001,0.001,train,ReLU
120,3905.71,0.001,0.001,train,ReLU
121,3900.66,0.001,0.001,train,ReLU
122,3898.35,0.001,0.001,train,ReLU
123,3893.69,0.001,0.001,train,ReLU
124,3887.9,0.001,0.001,train,ReLU
125,3886.02,0.001,0.001,train,ReLU
126,3883.5,0.001,0.001,train,ReLU
127,3881.24,0.001,0.001,train,ReLU
128,3873.54,0.001,0.001,train,ReLU
129,3870.47,0.001,0.001,train,ReLU
130,3864.96,0.001,0.001,train,ReLU
131,3865.04,0.001,0.001,train,ReLU
132,3860.4,0.001,0.001,train,ReLU
133,3859.18,0.001,0.001,train,ReLU
134,3853.54,0.001,0.001,train,ReLU
135,3856.16,0.001,0.001,train,ReLU
136,3847.52,0.001,0.001,train,ReLU
137,3844.54,0.001,0.001,train,ReLU
138,3842.12,0.001,0.001,train,ReLU
139,3833.77,0.001,0.001,train,ReLU
140,3830.38,0.001,0.001,train,ReLU
141,3826.29,0.001,0.001,train,ReLU
142,3825.26,0.001,0.001,train,ReLU
143,3818.37,0.001,0.001,train,ReLU
144,3814.5,0.001,0.001,train,ReLU
145,3818.79,0.001,0.001,train,ReLU
146,3817.6,0.001,0.001,train,ReLU
147,3811.75,0.001,0.001,train,ReLU
148,3806.68,0.001,0.001,train,ReLU
149,3801.25,0.001,0.001,train,ReLU
150,3796.41,0.001,0.001,train,ReLU
151,3793.37,0.001,0.001,train,ReLU
152,3781.45,0.001,0.001,train,ReLU
153,3790.62,0.001,0.001,train,ReLU
154,3793.66,0.001,0.001,train,ReLU
155,3782.9,0.001,0.001,train,ReLU
156,3790.56,0.001,0.001,train,ReLU
157,3786.81,0.001,0.001,train,ReLU
158,3786.07,0.001,0.001,train,ReLU
159,3791.31,0.001,0.001,train,ReLU
160,3784.27,0.001,0.001,train,ReLU
161,3795.91,0.001,0.001,train,ReLU
162,3783.37,0.001,0.001,train,ReLU
163,3794.58,0.001,0.001,train,ReLU
164,3790.11,0.001,0.001,train,ReLU
165,3786.42,0.001,0.001,train,ReLU
166,3792.65,0.001,0.001,train,ReLU
167,3785.06,0.001,0.001,train,ReLU
168,3786.97,0.001,0.001,train,ReLU
169,3779.18,0.001,0.001,train,ReLU
170,3785.96,0.001,0.001,train,ReLU
171,3789.71,0.001,0.001,train,ReLU
172,3777.81,0.001,0.001,train,ReLU
173,3778.71,0.001,0.001,train,ReLU
174,3768.49,0.001,0.001,train,ReLU
175,3779.59,0.001,0.001,train,ReLU
176,3785.71,0.001,0.001,train,ReLU
177,3775.82,0.001,0.001,train,ReLU
178,3779.39,0.001,0.001,train,ReLU
179,3774.24,0.001,0.001,train,ReLU
180,3778.43,0.001,0.001,train,ReLU
181,3783.21,0.001,0.001,train,ReLU
182,3772.46,0.001,0.001,train,ReLU
183,3779.86,0.001,0.001,train,ReLU
184,3774.77,0.001,0.001,train,ReLU
185,3782.23,0.001,0.001,train,ReLU
186,3772.85,0.001,0.001,train,ReLU
187,3781.78,0.001,0.001,train,ReLU
188,3779.35,0.001,0.001,train,ReLU
189,3774.86,0.001,0.001,train,ReLU
190,3776.4,0.001,0.001,train,ReLU
191,3781.8,0.001,0.001,train,ReLU
192,3783,0.001,0.001,train,ReLU
193,3780.5,0.001,0.001,train,ReLU
194,3782.31,0.001,0.001,train,ReLU
195,3772.76,0.001,0.001,train,ReLU
196,3783.8,0.001,0.001,train,ReLU
197,3777.43,0.001,0.001,train,ReLU
198,3783.03,0.001,0.001,train,ReLU
199,3781.31,0.001,0.001,train,ReLU
200,3785.48,0.001,0.001,train,ReLU
201,3788.19,0.001,0.001,train,ReLU
202,3786.75,0.001,0.001,train,ReLU
203,3785.03,0.001,0.001,train,ReLU
204,3794.35,0.001,0.001,train,ReLU
